id,left,top,right,bottom,row_index,col_index,id_2,distance,angle,x,y,start_point
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","4.5","357.405915778551","380395.851135392","2044840.397",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","4.6","357.405915778551","380395.846609408","2044840.497",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","4.7","357.405915778551","380395.842083423","2044840.597",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","4.8","357.405915778551","380395.837557439","2044840.697",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","4.9","357.405915778551","380395.833031454","2044840.797",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5","357.405915778551","380395.82850547","2044840.897",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.1","357.405915778551","380395.823979486","2044840.997",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.2","357.405915778551","380395.819453501","2044841.097",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.3","357.405915778551","380395.814927517","2044841.197",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.4","357.405915778551","380395.810401532","2044841.297",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.5","357.405915778551","380395.805875548","2044841.396",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.6","357.405915778551","380395.801349563","2044841.496",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.7","357.405915778551","380395.796823579","2044841.596",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.8","357.405915778551","380395.792297594","2044841.696",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.9","357.405915778551","380395.78777161","2044841.796",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","5.99999999999999","357.405915778551","380395.783245626","2044841.896",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.09999999999999","357.405915778551","380395.778719641","2044841.996",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.19999999999999","357.405915778551","380395.774193657","2044842.096",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.29999999999999","357.405915778551","380395.769667672","2044842.196",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.39999999999999","357.405915778551","380395.765141688","2044842.296",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.49999999999999","357.405915778551","380395.760615703","2044842.395",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.59999999999999","357.405915778551","380395.756089719","2044842.495",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.69999999999999","357.405915778551","380395.751563735","2044842.595",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.79999999999999","357.405915778551","380395.74703775","2044842.695",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.89999999999999","357.405915778551","380395.742511766","2044842.795",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","6.99999999999999","357.405915778551","380395.737985781","2044842.895",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.09999999999999","357.405915778551","380395.733459797","2044842.995",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.19999999999999","357.405915778551","380395.728933812","2044843.095",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.29999999999999","357.405915778551","380395.724407828","2044843.195",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.39999999999999","357.405915778551","380395.719881844","2044843.295",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.49999999999999","357.405915778551","380395.715355859","2044843.394",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.59999999999999","357.405915778551","380395.710829875","2044843.494",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.69999999999999","357.405915778551","380395.70630389","2044843.594",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.79999999999999","357.405915778551","380395.701777906","2044843.694",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.89999999999999","357.405915778551","380395.697251921","2044843.794",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","7.99999999999999","357.405915778551","380395.692725937","2044843.894",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.09999999999999","357.405915778551","380395.688199952","2044843.994",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.19999999999999","357.405915778551","380395.683673968","2044844.094",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.29999999999999","357.405915778551","380395.679147984","2044844.194",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.39999999999999","357.405915778551","380395.674621999","2044844.293",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.49999999999999","357.405915778551","380395.670096015","2044844.393",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.59999999999999","357.405915778551","380395.66557003","2044844.493",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.69999999999999","357.405915778551","380395.661044046","2044844.593",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.79999999999998","357.405915778551","380395.656518061","2044844.693",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.89999999999998","357.405915778551","380395.651992077","2044844.793",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","8.99999999999998","357.405915778551","380395.647466093","2044844.893",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.09999999999998","357.405915778551","380395.642940108","2044844.993",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.19999999999998","357.405915778551","380395.638414124","2044845.093",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.29999999999998","357.405915778551","380395.633888139","2044845.193",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.39999999999998","357.405915778551","380395.629362155","2044845.292",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.49999999999998","357.405915778551","380395.62483617","2044845.392",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.59999999999998","357.405915778551","380395.620310186","2044845.492",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.69999999999998","357.405915778551","380395.615784201","2044845.592",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.79999999999998","357.405915778551","380395.611258217","2044845.692",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.89999999999998","357.405915778551","380395.606732233","2044845.792",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","9.99999999999998","357.405915778551","380395.602206248","2044845.892",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.1","357.405915778551","380395.597680264","2044845.992",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.2","357.405915778551","380395.593154279","2044846.092",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.3","357.405915778551","380395.588628295","2044846.192",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.4","357.405915778551","380395.58410231","2044846.291",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.5","357.405915778551","380395.579576326","2044846.391",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.6","357.405915778551","380395.575050342","2044846.491",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.7","357.405915778551","380395.570524357","2044846.591",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.8","357.405915778551","380395.565998373","2044846.691",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","10.9","357.405915778551","380395.561472388","2044846.791",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11","357.405915778551","380395.556946404","2044846.891",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.1","357.405915778551","380395.552420419","2044846.991",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.2","357.405915778551","380395.547894435","2044847.091",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.3","357.405915778551","380395.543368451","2044847.191",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.4","357.405915778551","380395.538842466","2044847.290",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.5","357.405915778551","380395.534316482","2044847.390",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.6","357.405915778551","380395.529790497","2044847.490",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.7","357.405915778551","380395.525264513","2044847.590",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.8","357.405915778551","380395.520738528","2044847.690",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","11.9","357.405915778551","380395.516212544","2044847.790",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12","357.405915778551","380395.511686559","2044847.890",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.1","357.405915778551","380395.507160575","2044847.990",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.2","357.405915778551","380395.502634591","2044848.090",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.3","357.405915778551","380395.498108606","2044848.189",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.4","357.405915778551","380395.493582622","2044848.289",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.5","357.405915778551","380395.489056637","2044848.389",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.6","357.405915778551","380395.484530653","2044848.489",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.7","357.405915778551","380395.480004668","2044848.589",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.8","357.405915778551","380395.475478684","2044848.689",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","12.9","357.405915778551","380395.4709527","2044848.789",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13","357.405915778551","380395.466426715","2044848.889",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.1","357.405915778551","380395.461900731","2044848.989",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.2","357.405915778551","380395.457374746","2044849.089",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.3","357.405915778551","380395.452848762","2044849.188",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.4","357.405915778551","380395.448322777","2044849.288",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.5","357.405915778551","380395.443796793","2044849.388",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.6","357.405915778551","380395.439270808","2044849.488",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.7","357.405915778551","380395.434744824","2044849.588",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.8","357.405915778551","380395.43021884","2044849.688",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","13.9","357.405915778551","380395.425692855","2044849.788",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14","357.405915778551","380395.421166871","2044849.888",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.1","357.405915778551","380395.416640886","2044849.988",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.2","357.405915778551","380395.412114902","2044850.088",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.3","357.405915778551","380395.407588917","2044850.187",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.4","357.405915778551","380395.403062933","2044850.287",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.5","357.405915778551","380395.398536949","2044850.387",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.6","357.405915778551","380395.394010964","2044850.487",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.7","357.405915778551","380395.38948498","2044850.587",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.8","357.405915778551","380395.384958995","2044850.687",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","14.9","357.405915778551","380395.380433011","2044850.787",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15","357.405915778551","380395.375907026","2044850.887",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.1","357.405915778551","380395.371381042","2044850.987",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.2","357.405915778551","380395.366855057","2044851.087",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.3","357.405915778551","380395.362329073","2044851.186",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.4","357.405915778551","380395.357803089","2044851.286",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.5","357.405915778551","380395.353277104","2044851.386",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.6","357.405915778551","380395.34875112","2044851.486",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.7","357.405915778551","380395.344225135","2044851.586",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.8","357.405915778551","380395.339699151","2044851.686",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","15.9","357.405915778551","380395.335173166","2044851.786",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16","357.405915778551","380395.330647182","2044851.886",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.1","357.405915778551","380395.326121198","2044851.986",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.2","357.405915778551","380395.321595213","2044852.085",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.3","357.405915778551","380395.317069229","2044852.185",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.4","357.405915778551","380395.312543244","2044852.285",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.5","357.405915778551","380395.30801726","2044852.385",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.6","357.405915778551","380395.303491275","2044852.485",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.7","357.405915778551","380395.298965291","2044852.585",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.8","357.405915778551","380395.294439307","2044852.685",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","16.9","357.405915778551","380395.289913322","2044852.785",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17","357.405915778551","380395.285387338","2044852.885",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.1","357.405915778551","380395.280861353","2044852.985",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.2","357.405915778551","380395.276335369","2044853.084",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.3","357.405915778551","380395.271809384","2044853.184",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.4","357.405915778551","380395.2672834","2044853.284",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.5","357.405915778551","380395.262757415","2044853.384",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.6","357.405915778551","380395.258231431","2044853.484",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.7","357.405915778551","380395.253705447","2044853.584",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.8","357.405915778551","380395.249179462","2044853.684",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","17.9","357.405915778551","380395.244653478","2044853.784",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18","357.405915778551","380395.240127493","2044853.884",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.1","357.405915778551","380395.235601509","2044853.984",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.2","357.405915778551","380395.231075524","2044854.083",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.3","357.405915778551","380395.22654954","2044854.183",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.4","357.405915778551","380395.222023556","2044854.283",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.5","357.405915778551","380395.217497571","2044854.383",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.6","357.405915778551","380395.212971587","2044854.483",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.7","357.405915778551","380395.208445602","2044854.583",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.8","357.405915778551","380395.203919618","2044854.683",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","18.9","357.405915778551","380395.199393633","2044854.783",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19","357.405915778551","380395.194867649","2044854.883",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.1","357.405915778551","380395.190341664","2044854.983",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.2","357.405915778551","380395.18581568","2044855.082",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.3","357.405915778551","380395.181289696","2044855.182",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.4","357.405915778551","380395.176763711","2044855.282",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.5","357.405915778551","380395.172237727","2044855.382",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.6","357.405915778551","380395.167711742","2044855.482",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.7","357.405915778551","380395.163185758","2044855.582",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.8","357.405915778551","380395.158659773","2044855.682",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","19.9","357.405915778551","380395.154133789","2044855.782",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20","357.405915778551","380395.149607805","2044855.882",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.1","357.405915778551","380395.14508182","2044855.982",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.2","357.405915778551","380395.140555836","2044856.081",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.3","357.405915778551","380395.136029851","2044856.181",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.4","357.405915778551","380395.131503867","2044856.281",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.5","357.405915778551","380395.126977882","2044856.381",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.6","357.405915778551","380395.122451898","2044856.481",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.7","357.405915778551","380395.117925913","2044856.581",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.8","357.405915778551","380395.113399929","2044856.681",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","20.9","357.405915778551","380395.108873945","2044856.781",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21","357.405915778551","380395.10434796","2044856.881",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.1","357.405915778551","380395.099821976","2044856.980",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.2","357.405915778551","380395.095295991","2044857.080",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.3","357.405915778551","380395.090770007","2044857.180",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.4","357.405915778551","380395.086244022","2044857.280",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.5","357.405915778551","380395.081718038","2044857.380",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.6","357.405915778551","380395.077192054","2044857.480",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.7","357.405915778551","380395.072666069","2044857.580",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.8","357.405915778551","380395.068140085","2044857.680",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","21.9","357.405915778551","380395.0636141","2044857.780",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","22","357.405915778551","380395.059088116","2044857.880",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","22.1","357.405915778551","380395.054562131","2044857.979",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","22.2","357.405915778551","380395.050036147","2044858.079",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","22.3","357.405915778551","380395.045510163","2044858.179",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","22.4","357.405915778551","380395.040984178","2044858.279",0
"13","380394.8519","2044886.4549","380396.0719","2044825.4549","0","6","1","22.5","357.405915778551","380395.036458194","2044858.379",0
